timestamp,x,y,z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
9.205,1.028,1.208,0.0,0.0,0.0,0.767,0.641,0.2,0.0,0.0,0.0,0.0,0.205
9.225,1.027,1.213,0.0,0.0,0.0,0.769,0.639,0.2,0.0,0.0,0.0,0.0,0.205
9.249,1.026,1.218,0.0,0.0,0.0,0.77,0.637,0.2,0.0,0.0,0.0,0.0,0.205
9.274,1.025,1.223,0.0,0.0,0.0,0.772,0.636,0.2,0.0,0.0,0.0,0.0,0.205
9.298,1.024,1.227,0.0,0.0,0.0,0.774,0.634,0.2,0.0,0.0,0.0,0.0,0.205
9.322,1.023,1.232,0.0,0.0,0.0,0.775,0.632,0.2,0.0,0.0,0.0,0.0,0.205
9.346,1.022,1.237,0.0,0.0,0.0,0.777,0.63,0.2,0.0,0.0,0.0,0.0,0.206
9.371,1.021,1.242,0.0,0.0,0.0,0.778,0.628,0.2,0.0,0.0,0.0,0.0,0.206
9.393,1.02,1.246,0.0,0.0,0.0,0.78,0.626,0.2,0.0,0.0,0.0,0.0,0.206
9.42,1.019,1.251,0.0,0.0,0.0,0.782,0.624,0.2,0.0,0.0,0.0,0.0,0.206
9.443,1.018,1.256,0.0,0.0,0.0,0.783,0.622,0.2,0.0,0.0,0.0,0.0,0.206
9.468,1.017,1.261,0.0,0.0,0.0,0.785,0.62,0.2,0.0,0.0,0.0,0.0,0.207
9.491,1.016,1.265,0.0,0.0,0.0,0.786,0.618,0.2,0.0,0.0,0.0,0.0,0.207
9.516,1.015,1.27,0.0,0.0,0.0,0.788,0.616,0.2,0.0,0.0,0.0,0.0,0.207
9.54,1.013,1.275,0.0,0.0,0.0,0.789,0.614,0.2,0.0,0.0,0.0,0.0,0.207
9.565,1.012,1.279,0.0,0.0,0.0,0.791,0.612,0.2,0.0,0.0,0.0,0.0,0.207
9.589,1.011,1.284,0.0,0.0,0.0,0.792,0.61,0.2,0.0,0.0,0.0,0.0,0.207
9.613,1.01,1.289,0.0,0.0,0.0,0.794,0.608,0.2,0.0,0.0,0.0,0.0,0.208
9.637,1.008,1.293,0.0,0.0,0.0,0.795,0.606,0.2,0.0,0.0,0.0,0.0,0.208
9.662,1.007,1.298,0.0,0.0,0.0,0.797,0.604,0.2,0.0,0.0,0.0,0.0,0.208
9.686,1.006,1.303,0.0,0.0,0.0,0.798,0.602,0.2,0.0,0.0,0.0,0.0,0.208
9.71,1.005,1.307,0.0,0.0,0.0,0.8,0.6,0.2,0.0,0.0,0.0,0.0,0.208
9.735,1.003,1.312,0.0,0.0,0.0,0.802,0.598,0.2,0.0,0.0,0.0,0.0,0.208
9.759,1.002,1.317,0.0,0.0,0.0,0.803,0.596,0.2,0.0,0.0,0.0,0.0,0.208
9.783,1.0,1.321,0.0,0.0,0.0,0.805,0.594,0.2,0.0,0.0,0.0,0.0,0.209
9.807,0.999,1.326,0.0,0.0,0.0,0.806,0.592,0.2,0.0,0.0,0.0,0.0,0.209
9.832,0.997,1.331,0.0,0.0,0.0,0.808,0.59,0.198,0.0,0.0,0.0,0.0,0.202
9.856,0.996,1.335,0.0,0.0,0.0,0.809,0.588,0.2,0.0,0.0,0.0,0.0,0.208
9.88,0.994,1.34,0.0,0.0,0.0,0.81,0.586,0.2,0.0,0.0,0.0,0.0,0.209
9.904,0.993,1.344,0.0,0.0,0.0,0.812,0.584,0.2,0.0,0.0,0.0,0.0,0.209
9.927,0.991,1.349,0.0,0.0,0.0,0.813,0.582,0.2,0.0,0.0,0.0,0.0,0.209
9.953,0.99,1.354,0.0,0.0,0.0,0.815,0.58,0.2,0.0,0.0,0.0,0.0,0.21
9.977,0.988,1.358,0.0,0.0,0.0,0.816,0.577,0.2,0.0,0.0,0.0,0.0,0.21
10.0,0.986,1.363,0.0,0.0,0.0,0.818,0.575,0.2,0.0,0.0,0.0,0.0,0.21
10.026,0.985,1.367,0.0,0.0,0.0,0.819,0.574,0.167,0.0,0.0,0.0,0.0,0.166
10.05,0.984,1.37,0.0,0.0,0.0,0.82,0.572,0.119,0.0,0.0,0.0,0.0,0.109
10.074,0.983,1.372,0.0,0.0,0.0,0.821,0.572,0.07,0.0,0.0,0.0,0.0,0.055
10.099,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.02,0.0,0.0,0.0,0.0,0.018
10.123,0.983,1.373,0.0,0.0,0.0,0.821,0.571,-0.0,0.0,0.0,0.0,0.0,0.007
10.146,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.172,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.192,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.22,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.244,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.267,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.293,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.317,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.341,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.366,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.39,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.414,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.438,0.983,1.373,0.0,0.0,0.0,0.821,0.571,0.0,0.0,0.0,0.0,0.0,0.006
10.463,0.983,1.373,0.0,0.0,0.0,0.821,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.484,0.983,1.373,0.0,0.0,0.0,0.821,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.511,0.983,1.373,0.0,0.0,0.0,0.821,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.535,0.983,1.373,0.0,0.0,0.0,0.821,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.56,0.983,1.373,0.0,0.0,0.0,0.821,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.584,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.608,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.633,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.657,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.681,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.702,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.731,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.754,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.778,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.802,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.827,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.851,0.983,1.373,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.006
10.875,0.983,1.373,0.0,0.0,0.0,0.822,0.569,0.0,0.0,0.0,0.0,0.0,0.006
10.9,0.983,1.373,0.0,0.0,0.0,0.822,0.569,0.0,0.0,0.0,0.0,0.0,0.006
10.925,0.983,1.373,0.0,0.0,0.0,0.822,0.569,0.0,0.0,0.0,0.0,0.0,0.006
10.948,0.983,1.373,0.0,0.0,0.0,0.822,0.569,0.0,0.0,0.0,0.0,0.0,0.006
10.972,0.983,1.373,0.0,0.0,0.0,0.822,0.569,0.0,0.0,0.0,0.0,0.0,0.006
10.997,0.983,1.373,0.0,0.0,0.0,0.822,0.569,0.009,0.0,0.0,0.0,0.0,-0.003
11.021,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.016,0.0,0.0,0.0,0.0,-0.044
11.045,0.982,1.374,0.0,0.0,0.0,0.822,0.57,0.012,0.0,0.0,0.0,0.0,-0.035
11.069,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.004,0.0,0.0,0.0,0.0,0.013
11.094,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.001,0.0,0.0,0.0,0.0,-0.003
11.118,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.142,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.167,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.191,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.215,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.239,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.264,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.288,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.312,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.336,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.36,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.385,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.409,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.434,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.458,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.482,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,-0.0
11.503,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,-0.001
11.531,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,-0.0
11.555,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.0
11.579,0.983,1.374,0.0,0.0,0.0,0.822,0.57,0.0,0.0,0.0,0.0,0.0,0.0
11.603,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.001
11.626,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.652,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,-0.0
11.676,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.701,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.725,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.748,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.773,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.798,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.822,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.846,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.87,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.895,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.919,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.943,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.968,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
11.992,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.016,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.04,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.065,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.089,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.113,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.137,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.163,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.186,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.21,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.235,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.258,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.283,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.308,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.332,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.356,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.38,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.403,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.429,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.454,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.477,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.502,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.526,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.55,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.574,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.599,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.621,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.647,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.671,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.696,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.72,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.744,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.768,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.793,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.818,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.841,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.866,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.89,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.914,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.938,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.963,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
12.988,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.013,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.034,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.06,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.084,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.108,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.133,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.157,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.181,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.205,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.23,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.254,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.278,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.302,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.327,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.351,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.375,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.4,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.424,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.448,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.472,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.497,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.521,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.545,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.569,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.594,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.618,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.642,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.667,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.691,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.715,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.739,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.764,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.788,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
13.812,0.983,1.374,0.0,0.0,0.0,0.822,0.57,-0.0,0.0,0.0,0.0,0.0,0.0
